CRIMHIST,DISTRICT,MONSEX,NEWCIT,NEWEDUC,NEWRACE,OFFTYPSB,TOTPRISN,AGE
0,5,0,0,6,1,18,20,44
0,41,0,1,1,3,23,47,44
1,42,0,1,5,3,27,42,40
1,84,0,1,1,3,27,1,33
0,30,0,1,3,3,10,63,25
1,15,0,0,3,1,10,0,32
1,17,0,0,1,1,10,32,39
1,80,1,0,1,3,17,10,30
1,47,1,0,1,3,4,21,26
1,72,1,1,1,6,17,30,33
0,41,0,1,1,3,27,18,41
1,1,1,0,,1,18,9,78
1,72,0,0,3,6,17,21,34
1,84,0,1,1,3,27,6,43
1,72,0,0,5,1,18,25,37
1,60,0,0,3,2,10,70,43
1,57,0,0,3,1,5,24,40
0,30,0,1,1,3,10,120,34
1,16,0,0,3,2,18,135,55
1,30,0,0,5,3,18,65,49
1,15,0,0,3,1,10,0,34
1,30,0,1,1,3,10,135,24
1,17,0,0,5,2,10,63,35
1,42,0,0,1,3,13,70,25
1,8,0,0,1,3,13,33,23
1,30,0,1,6,2,10,63,37
0,39,1,0,5,1,20,0,51
1,84,0,0,3,6,13,120,31
1,39,1,0,5,3,6,46,32
1,51,0,0,3,2,18,46,50
1,51,0,0,1,2,13,72,39
1,42,0,1,1,3,27,6,48
1,46,1,1,5,3,35,18,45
1,82,0,1,1,3,27,0,29
1,0,0,0,3,1,28,36,37
1,41,1,0,5,3,13,9,22
1,67,0,0,1,1,13,6,51
1,39,0,1,1,3,27,71,33
1,51,0,0,5,1,10,15,33
0,3,1,1,1,3,10,70,39
1,67,0,0,3,6,5,0,31
0,3,0,0,6,1,28,12,32
0,63,1,0,5,1,19,24,32
1,82,0,1,5,3,27,8,38
1,45,0,0,5,2,22,0,53
1,82,0,1,1,3,13,35,31
1,82,0,0,3,1,13,18,33
1,70,0,1,1,3,27,13,38
1,69,0,0,5,6,10,120,35
1,5,0,0,3,2,24,60,35
1,3,0,1,1,3,10,78,25
1,42,0,1,1,3,27,7,37
1,4,0,1,,3,27,0,38
1,61,0,1,3,6,10,100,35
0,22,0,0,5,1,18,84,59
1,54,0,0,1,2,13,21,26
1,72,0,0,3,1,25,0,41
0,82,0,0,3,2,17,0,42
0,74,1,1,5,3,10,36,25
1,0,0,0,3,2,10,132,34
0,53,1,0,3,1,18,0,42
1,82,0,0,,2,29,18,24
1,20,0,1,,3,27,0,35
1,14,0,0,1,3,20,6,37
1,42,0,1,5,3,27,57,31
1,72,0,0,5,1,10,108,32
1,47,0,0,3,1,6,92,35
0,31,1,0,6,3,18,72,49
1,16,0,0,3,2,10,90,39
0,64,1,0,3,1,28,27,21
0,4,0,0,1,3,28,0,58
1,54,1,0,1,1,10,77,32
1,51,0,0,1,2,13,180,24
1,54,1,0,3,1,10,57,40
1,82,0,0,3,6,30,37,28
1,82,0,0,5,3,13,37,25
0,31,1,0,6,3,18,60,68
1,82,0,0,6,1,30,3,62
1,77,0,0,5,1,10,188,43
1,15,0,0,1,2,13,120,30
1,13,0,0,5,2,18,6,44
1,54,0,0,3,1,10,188,33
1,15,0,0,3,2,10,60,30
1,51,1,0,1,2,18,0,33
1,22,0,1,1,3,10,120,29
0,7,1,0,5,1,22,0,47
0,7,0,0,6,3,4,151,40
1,22,0,1,1,3,10,24,27
1,7,0,0,1,1,22,0,76
1,39,0,0,1,3,10,360,27
1,83,0,0,1,2,13,12,24
1,16,0,0,5,2,10,6,55
1,70,0,0,1,6,1,324,22
0,39,0,0,1,3,10,240,23
1,7,0,0,3,1,10,70,43
1,32,0,0,5,1,13,13,28
1,22,0,0,5,2,18,66,24
1,22,0,0,5,2,18,30,25
1,7,0,1,1,3,10,0,42
1,58,1,0,5,1,10,96,58
1,22,0,1,3,3,10,24,28
1,31,0,0,1,2,20,61,33
1,58,0,0,3,6,10,48,71
1,22,0,0,6,2,18,0,28
0,7,1,0,6,1,35,120,28
0,22,0,0,5,1,18,6,40
1,74,0,1,1,3,27,12,54
1,22,0,0,5,1,35,0,36
1,28,0,0,1,2,13,37,37
1,74,0,1,1,3,27,51,40
1,41,0,1,1,3,10,228,54
1,28,0,0,5,2,13,48,29
1,91,1,0,5,2,10,18,58
1,41,0,1,1,3,10,58,34
0,41,0,0,3,3,10,156,41
1,47,0,0,3,2,13,48,26
1,74,0,0,1,3,10,37,24
1,42,0,0,1,3,10,46,23
1,84,0,1,,3,27,1,46
1,41,0,1,1,3,10,46,32
,17,0,0,,1,35,0,22
1,39,0,1,1,3,10,240,22
0,81,0,1,1,3,10,30,40
0,30,0,1,1,3,10,108,48
1,74,0,1,3,3,27,12,20
1,31,0,1,5,3,27,54,63
1,28,0,0,5,1,10,21,24
1,74,0,1,,3,27,18,37
1,9,0,0,3,1,28,200,58
1,81,0,0,3,1,30,12,40
1,66,0,0,3,2,13,25,38
1,28,0,0,1,1,13,75,23
1,41,0,1,1,3,27,5,23
0,39,1,0,1,3,10,48,27
0,74,0,0,1,3,10,60,41
1,81,0,0,3,2,13,60,30
1,74,0,0,3,3,10,120,42
0,7,0,1,3,1,18,0,24
1,37,0,0,5,2,13,6,22
1,79,0,0,3,1,10,0,57
0,12,0,0,1,3,10,0,23
1,22,1,0,5,1,20,30,37
1,9,1,1,5,1,10,0,35
1,42,1,0,3,3,10,121,59
1,42,0,1,,3,27,0,39
0,56,0,0,5,1,13,0,38
0,30,1,0,5,1,18,30,33
1,74,0,1,1,3,27,16,37
1,22,1,0,6,2,18,96,59
1,84,0,1,5,3,27,1,31
1,84,1,1,1,3,27,1,20
1,84,0,1,1,3,27,5,41
1,84,0,1,6,3,27,0,35
1,45,0,0,1,1,10,5,45
1,52,1,0,5,2,18,0,28
1,84,0,1,1,3,27,1,34
1,41,0,0,3,1,10,112,37
0,41,0,1,1,3,10,14,23
1,84,0,1,1,3,27,6,33
1,84,0,1,1,3,27,5,41
1,84,0,1,1,3,27,1,35
1,84,0,1,1,3,27,2,31
1,84,0,1,1,3,27,0,23
1,52,0,0,3,2,10,72,44
0,31,1,0,6,3,18,60,63
1,74,0,0,1,3,27,0,20
1,41,0,0,5,1,24,78,39
1,84,0,1,1,3,27,1,41
0,81,0,1,3,3,10,20,48
1,84,0,1,1,3,27,1,19
1,74,1,1,,3,27,12,44
0,74,0,0,6,3,18,27,56
1,32,0,1,1,3,27,0,34
1,74,0,0,1,3,10,0,28
1,41,0,0,3,3,27,24,24
0,81,0,1,1,3,10,24,36
1,81,0,0,3,2,10,60,66
1,31,0,1,5,1,20,11,35
1,37,0,0,3,1,24,235,35
1,41,0,1,1,3,27,10,37
1,41,0,1,,,27,18,34
1,70,0,1,1,3,10,13,29
0,37,0,0,3,2,10,57,35
1,37,0,0,1,1,28,46,31
1,9,0,0,3,2,10,18,32
1,84,0,1,1,3,27,0,20
0,74,0,1,5,3,10,37,25
1,84,0,1,1,3,27,0,41
1,84,0,1,1,3,27,1,32
1,84,0,1,1,3,27,0,38
1,84,0,1,1,3,27,1,34
1,84,0,0,3,1,22,0,56
1,84,0,1,1,3,27,1,18
1,84,0,1,1,3,27,1,33
1,84,0,0,5,1,22,0,51
1,84,0,0,6,1,22,0,60
1,84,0,1,1,3,27,1,33
1,84,0,1,1,3,27,0,35
1,84,0,1,1,3,27,0,33
1,74,0,1,1,3,27,21,29
1,74,1,1,3,3,22,36,36
,81,0,0,,2,35,0,19
0,84,1,1,1,3,10,33,39
1,15,0,0,3,1,10,30,29
1,72,0,0,3,3,10,65,30
1,58,0,0,3,2,13,60,21
1,15,0,0,1,2,10,90,39
1,84,1,1,6,3,27,0,30
1,42,0,1,6,3,13,12,50
1,22,0,0,5,1,13,2,31
0,71,0,0,3,1,10,0,44
1,41,0,0,1,3,27,12,61
1,51,1,0,3,2,18,5,55
1,8,0,0,1,3,13,90,37
1,7,0,0,3,2,10,0,31
1,7,0,0,3,2,10,84,40
1,7,0,0,6,1,25,0,50
1,7,0,1,5,3,10,150,35
0,7,0,1,3,2,10,24,20
1,41,0,0,5,3,27,33,40
1,41,0,0,3,3,27,0,19
0,42,0,0,6,1,32,0,35
1,41,0,0,3,3,27,21,22
1,70,0,1,3,3,23,20,25
1,63,0,1,,3,27,6,27
,77,0,,,,35,0,
1,41,0,0,5,2,18,132,35
1,42,0,0,1,3,10,121,27
1,49,0,0,3,2,12,0,53
1,62,0,1,1,3,27,8,34
1,31,0,0,1,3,13,127,36
1,10,0,0,3,2,10,48,25
1,41,0,0,6,2,18,84,30
1,42,0,0,3,1,4,135,44
1,41,0,1,1,3,27,12,22
1,79,0,0,5,1,18,0,33
1,45,1,0,5,2,18,33,46
,70,0,1,,3,12,8,22
,70,0,1,,3,12,6,19
,70,0,1,,3,12,0,22
0,93,0,0,3,6,29,57,33
,70,0,1,,3,12,6,18
,70,0,1,,3,12,6,18
,70,0,1,,3,12,3,23
,70,0,1,,3,12,7,27
,70,0,1,,3,12,6,20
,70,0,1,,3,12,0,30
,70,1,0,,1,12,2,43
,70,1,1,,3,18,3,26
,70,0,1,,3,12,6,21
,70,0,1,,3,12,0,21
,70,0,1,,3,12,7,38
,70,0,1,,3,12,6,21
,70,0,1,,3,12,0,22
,70,0,1,,3,12,6,23
,77,0,,,,35,0,
,70,0,1,,3,12,6,50
1,46,0,0,1,1,10,0,44
1,64,1,0,3,3,17,16,28
,70,0,1,,3,12,6,21
1,42,0,0,1,3,13,120,32
1,49,0,1,1,3,10,120,29
,70,0,1,,3,12,7,29
1,73,0,0,3,3,24,0,31
1,79,0,1,1,3,27,0,28
1,84,0,1,1,3,27,1,28
1,62,0,1,1,3,27,0,27
1,84,0,0,3,3,10,168,34
0,62,1,1,1,3,27,0,43
1,69,0,0,3,6,13,115,32
,70,0,1,,3,12,6,26
1,20,0,0,6,1,10,0,70
1,41,0,0,5,2,18,45,37
0,24,1,0,3,1,35,0,21
1,20,0,0,3,1,10,0,45
1,84,0,1,1,3,27,1,32
,70,0,1,,3,12,6,22
1,73,0,1,,3,27,37,45
1,25,1,0,3,1,10,33,21
1,25,0,0,3,2,10,27,29
1,73,0,0,3,3,10,135,42
1,84,0,0,1,3,10,108,25
1,73,0,0,1,3,24,41,45
1,2,0,0,3,2,10,36,29
1,73,0,1,1,3,5,27,42
1,68,1,0,1,2,10,36,32
1,64,0,1,5,2,27,0,39
1,20,0,1,,3,27,24,37
1,70,0,1,1,3,27,6,43
1,16,0,1,,3,27,0,32
1,0,0,0,5,1,13,65,25
1,2,0,0,5,1,10,21,33
0,43,0,1,1,3,10,120,29
1,24,0,0,5,2,10,96,33
0,16,0,0,6,1,18,0,65
1,20,0,0,3,2,23,12,60
1,68,0,0,3,1,28,180,26
1,83,0,0,3,2,13,77,36
1,43,0,0,3,1,10,21,51
1,12,0,0,3,2,10,151,42
1,70,1,0,1,3,18,0,26
1,43,0,0,1,2,10,51,27
1,62,0,0,5,3,10,60,44
1,84,0,1,1,3,27,6,45
1,22,0,0,3,2,13,168,22
1,84,0,1,1,3,27,0,48
1,83,0,0,1,1,18,0,47
1,84,0,1,3,3,27,0,33
1,51,0,0,3,1,10,180,32
1,31,0,0,3,2,13,61,31
1,24,0,0,5,2,10,120,30
1,13,0,0,3,3,10,45,48
0,31,0,1,1,3,10,235,40
1,13,0,1,5,3,10,36,56
1,62,0,0,5,1,18,13,55
1,51,0,0,3,2,10,39,35
1,70,0,0,1,3,13,0,26
1,30,1,0,3,2,27,3,42
1,38,0,1,1,3,10,46,32
1,30,0,1,3,3,27,12,42
1,70,0,0,3,2,18,6,47
1,70,0,1,1,3,27,5,29
1,60,0,0,3,1,13,180,54
1,39,0,1,1,3,27,16,42
1,13,0,1,1,2,10,60,42
1,66,1,0,5,1,17,0,53
0,13,1,0,6,1,17,14,39
1,39,0,0,5,1,10,84,25
1,55,0,0,3,2,10,270,44
1,49,1,0,1,1,10,115,39
1,85,1,0,3,2,18,6,29
1,74,0,0,3,3,10,15,23
1,39,1,0,3,1,10,36,24
1,49,0,0,6,1,10,46,35
1,41,0,1,,3,27,0,41
1,42,0,1,1,3,27,0,32
1,79,0,0,3,1,10,60,55
1,40,0,1,3,3,10,135,41
1,40,0,1,1,3,27,4,41
1,70,0,0,3,1,28,84,44
,22,1,,,1,35,0,41
,22,0,0,,1,35,0,28
0,73,1,0,5,3,18,0,33
0,9,1,0,1,3,10,36,27
1,70,0,1,1,3,10,57,33
1,42,0,1,1,3,27,0,30
1,73,0,1,1,3,10,168,40
1,30,0,0,5,1,30,23,43
1,83,0,0,3,2,10,46,25
1,83,0,0,1,3,10,120,36
1,39,0,0,5,1,10,120,34
0,41,0,0,5,2,18,57,39
0,73,1,1,1,3,10,18,34
1,87,0,0,1,3,10,108,35
0,74,0,1,1,3,27,8,34
1,14,0,0,5,1,28,180,33
1,44,0,0,1,2,10,21,31
0,83,0,0,3,1,18,18,44
1,14,0,1,1,3,27,12,40
1,70,0,1,3,3,27,9,38
1,68,0,0,1,6,15,9,25
1,68,0,0,3,6,5,77,30
1,4,0,0,1,1,13,12,20
1,65,0,0,5,2,23,0,54
1,26,1,0,3,1,35,0,50
0,41,0,1,6,3,28,144,33
1,13,0,0,3,1,28,120,58
1,68,0,0,3,6,5,36,32
1,49,1,0,3,1,10,77,27
1,13,0,0,3,2,10,36,38
1,73,0,0,3,3,17,6,32
0,70,0,1,1,3,13,12,65
1,47,0,0,5,6,18,0,29
1,70,0,1,1,3,27,18,40
0,30,0,1,6,6,32,12,44
1,44,0,0,5,1,10,24,43
1,83,0,0,3,1,28,240,45
1,70,0,1,3,3,27,0,43
1,70,0,1,1,3,27,24,34
1,74,1,1,5,3,18,0,45
1,44,0,0,3,1,10,51,44
0,74,0,1,1,3,27,8,42
1,49,0,1,1,3,27,0,42
1,84,0,0,5,3,10,33,60
1,70,0,0,3,6,10,60,43
1,44,0,0,3,2,4,120,33
1,40,0,0,3,3,10,235,25
1,41,0,0,1,2,10,12,30
1,47,0,0,5,1,4,90,26
1,84,0,0,1,3,10,0,33
1,44,0,1,1,3,10,51,36
1,12,0,0,3,2,29,6,40
1,83,0,1,5,3,10,168,46
1,83,0,0,5,2,10,9,37
0,16,0,0,6,1,18,24,35
1,14,0,1,5,3,10,30,34
1,70,0,1,1,3,27,18,23
1,68,1,0,1,6,5,0,21
1,70,0,1,3,3,27,5,36
1,22,0,1,1,3,27,12,32
1,29,0,0,1,2,10,120,42
1,84,0,1,1,3,27,1,27
1,28,0,0,3,2,13,27,35
1,84,0,1,1,3,27,1,33
1,13,0,0,3,2,13,24,29
1,73,0,0,5,1,18,15,34
1,28,0,0,3,1,13,18,52
1,50,0,0,5,1,10,71,36
1,70,0,1,1,3,27,0,20
1,30,0,0,5,1,4,168,27
1,71,0,0,1,1,13,0,59
1,30,0,0,3,1,13,24,44
1,39,0,0,3,3,10,240,43
1,39,1,0,5,2,18,0,50
1,39,1,0,3,1,10,240,30
1,39,0,0,3,1,17,0,35
1,73,0,1,5,3,27,2,31
1,40,0,1,1,3,27,14,27
1,48,0,1,1,3,27,46,31
1,39,0,1,3,3,27,72,36
1,55,0,0,1,2,13,33,23
1,22,0,0,3,2,10,222,36
1,49,0,0,1,1,10,70,33
1,70,0,1,1,3,27,16,27
1,88,0,1,1,3,27,1,24
1,88,0,1,1,3,27,0,40
1,39,0,0,3,3,13,46,34
1,9,0,0,5,1,10,37,33
1,70,0,1,1,3,27,33,37
1,70,0,1,1,3,27,0,37
1,70,0,1,1,3,10,18,35
1,20,0,0,5,1,18,0,62
1,70,0,1,1,3,27,10,49
1,38,1,0,1,2,10,51,24
1,30,0,0,3,3,13,18,23
1,55,0,0,1,1,30,21,42
0,70,0,1,5,3,10,50,52
1,70,0,1,1,3,27,0,33
1,70,0,1,1,3,27,37,34
0,16,0,0,6,1,28,45,62
1,32,0,0,5,3,18,12,70
1,70,0,1,5,3,27,46,45
1,72,0,0,5,3,28,78,32
0,60,1,0,3,1,17,0,35
1,32,0,0,6,2,18,42,29
1,70,0,1,1,3,10,13,41
1,56,0,1,1,3,10,120,49
0,20,0,0,5,1,35,0,55
1,66,0,0,5,2,24,60,25
1,66,0,0,3,1,10,77,32
1,66,0,0,3,2,13,140,43
1,70,0,1,1,3,27,30,30
0,70,1,1,5,3,10,42,22
1,45,0,1,1,3,27,24,30
1,70,0,1,1,3,27,8,38
1,31,0,0,1,2,13,120,26
1,66,0,0,1,2,13,14,29
0,40,0,1,5,3,10,108,35
1,41,0,1,1,3,27,18,30
1,11,0,0,3,1,6,70,36
1,84,0,1,1,3,27,0,27
1,70,0,1,3,3,27,51,52
1,66,0,0,3,2,13,72,47
1,74,0,1,1,3,27,24,49
1,74,0,0,3,3,10,0,19
0,30,0,1,1,3,10,135,34
1,52,0,0,1,3,10,36,36
1,45,0,0,1,2,13,37,25
1,88,0,1,1,3,27,0,30
1,74,0,1,1,3,27,0,37
0,74,0,0,1,3,27,9,23
1,41,0,1,5,3,27,8,41
1,74,1,0,3,3,10,18,31
1,64,0,0,1,1,18,0,43
1,74,0,1,,3,27,0,46
,74,1,1,,3,27,0,35
,74,0,1,,3,27,0,18
1,74,0,1,1,3,27,18,56
1,41,1,0,1,3,18,24,51
1,74,0,1,1,3,27,18,32
1,41,0,0,1,3,10,144,35
1,41,1,0,3,3,18,0,57
1,74,1,1,1,3,23,70,45
1,74,0,1,,3,27,4,37
0,74,1,1,1,3,10,30,19
1,74,0,0,5,3,10,30,43
1,41,0,0,5,3,10,120,39
1,74,0,0,5,3,27,0,31
1,45,1,0,3,1,13,30,47
0,4,1,0,6,3,18,0,45
1,74,0,1,1,3,27,21,31
1,84,0,0,5,1,18,36,55
1,22,0,0,3,2,18,218,53
0,74,1,0,1,3,10,15,20
1,74,0,1,,3,27,24,47
1,73,0,0,1,2,10,92,44
1,74,0,0,3,3,10,120,34
0,74,0,1,3,3,18,60,30
1,74,0,1,3,3,27,9,55
1,74,0,1,,3,27,8,35
,74,0,,,3,18,0,31
1,88,0,0,5,1,10,198,39
1,88,0,1,3,3,27,0,34
1,72,0,1,1,3,10,21,48
1,74,0,0,1,2,13,41,55
1,13,0,0,5,1,18,0,49
1,73,1,0,5,2,18,6,31
1,74,0,1,1,3,27,37,44
1,41,0,1,1,3,27,12,59
1,49,0,0,1,1,10,60,21
,81,0,0,,1,5,0,26
1,31,1,0,5,2,18,60,31
1,41,0,0,3,3,10,210,40
,81,0,,,,35,0,22
1,45,1,0,1,2,18,12,30
1,31,1,1,3,3,34,10,52
0,56,1,0,5,2,18,0,43
1,85,0,0,5,1,10,60,32
1,70,0,1,1,3,27,30,31
1,73,0,0,6,1,18,24,56
1,30,0,0,5,1,10,0,42
1,70,0,1,1,3,10,24,23
1,84,0,1,1,3,27,1,53
1,73,0,0,3,1,6,110,30
0,78,0,0,3,1,28,78,29
1,15,0,0,5,2,10,24,35
1,84,1,0,3,3,10,120,51
1,73,1,0,5,1,18,37,66
1,4,0,0,3,3,10,70,27
0,70,0,1,6,3,10,24,33
1,4,0,0,3,3,10,180,33
1,4,0,0,1,3,13,147,29
1,4,0,0,3,3,13,57,26
1,84,1,1,5,3,27,1,45
1,51,1,0,5,2,18,5,35
0,40,0,1,3,3,10,262,45
0,4,1,0,1,3,10,37,25
1,31,0,0,5,3,10,12,37
0,31,0,0,6,2,18,192,73
1,53,0,0,3,3,10,194,33
0,4,0,0,3,3,23,97,69
1,7,0,0,1,2,10,180,31
1,42,0,0,,3,17,0,47
1,93,0,0,3,6,17,0,23
1,4,0,0,1,3,10,41,45
1,4,0,1,1,3,27,0,21
0,20,0,0,3,2,20,0,22
0,4,0,0,3,3,10,60,37
1,42,0,1,3,3,27,18,39
1,42,0,0,1,1,13,36,42
1,12,0,0,5,6,18,0,40
1,24,0,0,3,1,35,0,51
1,84,0,1,1,3,10,15,28
1,43,0,1,1,3,10,120,29
1,74,0,1,,3,5,0,29
1,89,0,1,1,3,27,57,39
1,24,0,0,3,1,35,24,24
,22,0,0,,1,35,0,21
1,24,0,0,3,2,10,46,38
0,31,0,1,3,3,18,24,42
1,45,0,1,1,3,27,0,34
1,42,0,1,,3,27,0,37
0,85,0,0,5,1,28,37,72
1,81,0,0,3,1,5,30,38
1,12,0,0,5,2,28,360,26
0,22,0,0,3,2,13,12,24
1,4,0,0,1,3,13,64,34
1,61,0,0,3,2,10,108,43
0,13,0,1,3,1,18,0,59
1,63,0,0,3,2,29,7,27
1,13,0,1,1,3,27,48,40
1,49,0,1,1,3,27,15,36
1,54,0,0,1,2,13,30,22
1,55,0,0,1,3,13,37,26
1,13,0,0,6,2,5,0,45
0,29,0,0,3,1,35,0,25
1,49,0,0,3,1,10,40,50
1,67,1,0,5,1,10,0,30
0,40,0,0,3,3,10,96,32
0,82,1,0,3,3,18,0,55
1,44,0,0,5,1,28,63,37
1,65,0,0,5,2,10,37,41
1,40,0,0,3,3,10,151,39
1,1,0,0,5,6,35,4,44
1,89,0,0,3,6,5,45,21
1,39,0,1,1,3,27,16,24
1,75,0,1,6,3,30,15,53
1,84,0,1,1,3,27,0,33
0,64,0,0,6,1,35,0,43
1,70,0,1,1,3,10,15,38
1,31,0,0,1,2,13,43,26
0,24,0,0,5,1,17,0,55
1,57,0,0,3,2,18,16,51
1,70,0,1,1,3,27,21,40
1,41,0,1,1,3,27,46,68
1,40,0,0,6,6,18,61,44
1,84,0,0,5,3,5,37,27
1,65,0,0,3,2,13,120,28
1,65,0,0,3,2,10,36,27
1,84,0,1,1,3,27,9,42
1,24,0,0,5,1,10,41,59
1,64,0,1,1,1,27,6,53
1,34,0,0,,,35,0,32
1,43,0,0,1,1,10,87,42
,22,0,0,,1,35,0,24
1,29,0,0,3,2,5,92,33
1,43,0,0,3,1,10,124,52
1,24,0,0,3,1,22,0,39
1,30,0,0,5,2,35,140,35
1,30,0,0,6,1,18,188,58
1,1,0,0,3,3,10,0,35
1,29,0,0,3,1,5,0,39
0,30,0,1,6,6,32,0,29
1,68,1,0,3,1,10,96,45
1,41,0,1,3,3,27,34,42
0,68,0,0,3,6,18,0,22
1,34,0,0,3,2,10,41,27
0,68,1,0,1,6,12,0,21
1,68,0,0,5,6,4,425,45
1,30,0,0,6,1,28,96,51
1,71,0,0,6,6,18,12,48
1,91,0,0,1,3,29,18,24
0,29,0,0,3,3,35,0,49
1,43,1,0,3,1,10,60,45
1,13,0,0,3,3,30,30,28
,22,0,0,,1,35,0,30
1,41,0,1,1,3,27,48,46
0,79,0,0,6,6,35,3,37
1,74,0,0,5,3,13,12,44
1,31,0,0,1,3,10,130,49
1,79,0,0,5,1,17,6,36
1,31,1,1,,3,30,18,43
1,48,0,1,,3,27,0,38
1,48,0,0,5,6,18,24,25
1,41,1,1,3,3,27,15,38
,22,0,0,,,35,0,25
1,41,0,1,1,3,27,31,42
1,41,0,1,1,3,27,21,38
1,22,0,0,5,2,10,135,38
1,47,1,0,3,2,35,0,61
1,71,0,0,1,2,13,64,41
1,66,0,0,3,1,4,180,37
0,41,0,1,1,3,27,6,27
1,50,0,0,5,2,13,40,32
,34,1,,,2,35,0,33
1,30,0,0,3,1,20,54,42
,34,1,,,,35,0,26
1,20,0,0,6,2,13,360,34
1,70,0,1,1,3,27,37,49
0,43,1,0,3,2,18,0,66
1,51,0,0,3,2,10,120,44
0,34,1,,,,35,0,22
1,70,0,1,3,3,27,57,41
1,41,0,1,1,3,27,21,34
1,70,0,1,1,3,10,13,36
1,34,0,0,1,2,10,156,34
0,34,,,,,5,0,21
1,39,0,1,5,3,27,30,33
1,60,0,0,3,2,13,51,27
0,26,0,0,6,2,18,61,33
1,71,1,0,3,6,17,1,67
1,84,0,1,1,3,27,1,27
1,42,0,1,1,3,27,8,45
1,42,1,1,1,3,27,0,46
1,34,0,1,1,2,10,64,48
1,42,0,1,3,3,27,0,39
1,52,1,0,6,2,18,12,60
1,49,0,0,1,1,10,30,35
1,30,0,0,3,2,13,180,34
1,63,0,0,1,1,10,70,50
0,72,0,1,3,1,18,0,38
1,82,0,1,5,3,27,21,37
1,41,0,1,1,3,27,36,38
1,42,0,1,1,3,27,0,36
1,42,0,1,1,3,12,0,65
0,42,0,1,3,3,10,36,31
0,42,1,1,1,3,10,11,47
1,22,0,0,1,2,10,168,34
1,17,0,0,3,2,13,324,42
0,17,0,0,3,3,18,42,35
1,41,0,0,3,1,10,12,52
0,72,0,0,1,1,18,0,36
0,42,1,1,,1,17,0,30
1,88,0,0,6,3,27,0,49
1,26,0,0,3,1,18,21,46
1,42,0,1,,3,27,0,28
0,13,0,0,1,3,10,0,19
0,42,1,1,,3,17,0,27
1,70,1,0,1,6,27,0,33
1,66,0,0,1,2,13,90,30
1,66,0,0,3,1,10,77,43
1,18,0,0,1,1,10,80,28
1,41,0,1,1,3,27,15,20
0,47,0,0,6,1,10,12,29
,42,1,1,,3,18,0,31
,70,0,,,3,12,5,18
1,42,0,0,3,1,17,60,40
0,81,0,0,5,1,17,16,57
1,45,0,0,3,2,13,66,36
1,45,0,0,5,2,13,0,32
1,48,0,1,1,3,27,8,32
1,41,0,0,1,2,10,33,34
1,1,0,0,3,2,13,18,23
1,42,0,1,,3,27,8,25
,22,0,0,,,35,0,22
,22,0,,,,35,0,52
,22,0,,,,35,0,24
1,40,0,0,3,1,10,9996,41
1,40,0,0,5,1,4,71,44
1,40,1,0,3,1,10,108,35
,22,0,0,,,35,0,20
1,75,0,0,1,6,24,210,37
1,43,0,0,3,1,10,195,52
1,57,0,0,5,2,13,230,25
1,8,0,0,3,3,35,0,54
,22,0,0,,,35,0,21
1,70,0,0,1,6,5,23,22
1,45,0,0,3,2,9,28,25
0,72,0,0,5,1,18,0,40
,22,0,0,,,35,0,22
0,42,1,0,1,3,10,30,41
0,41,0,1,1,3,18,6,38
1,68,0,0,1,3,10,28,22
1,41,0,1,1,3,27,4,58
1,52,0,0,3,1,18,75,44
1,74,1,0,3,1,10,63,28
1,41,0,1,1,3,27,46,30
0,72,1,0,5,1,18,0,30
1,41,0,1,1,3,27,30,29
1,41,0,1,1,3,18,24,47
1,40,1,0,3,1,10,168,50
0,41,0,1,1,3,10,21,19
1,20,0,1,3,3,27,7,38
0,16,0,0,5,1,18,63,54
0,20,1,0,3,2,19,0,25
1,20,1,0,3,1,19,0,42
1,41,0,1,1,3,27,35,29
1,20,0,0,6,1,18,0,44
1,31,0,1,,3,27,2,31
1,18,0,0,1,2,10,112,32
1,18,1,0,5,1,10,36,35
1,66,0,0,1,1,10,75,33
1,32,0,1,1,3,27,44,34
1,32,0,0,1,2,13,0,33
1,41,1,1,1,3,27,4,31
1,74,0,1,,3,27,8,32
1,41,0,1,1,3,27,16,33
1,41,0,1,1,3,27,28,21
1,41,0,1,1,3,27,24,41
1,41,0,1,1,3,27,14,42
1,41,0,1,1,3,27,12,37
0,41,0,0,5,3,18,27,42
1,45,0,0,1,2,9,35,20
1,71,0,0,1,3,13,336,25
1,41,0,1,3,3,27,24,22
0,41,0,1,6,3,10,77,40
1,74,0,1,3,3,27,6,34
1,41,0,1,1,3,27,57,42
1,41,0,1,1,3,27,24,42
1,41,1,0,3,3,10,70,26
1,41,0,1,3,3,27,0,53
1,41,0,1,1,3,27,57,36
1,41,0,1,1,3,27,45,31
1,41,0,1,1,3,27,48,29
1,41,0,1,1,3,27,46,40
1,41,0,1,1,3,27,41,37
1,41,0,1,1,3,27,46,30
1,12,0,0,3,1,24,22,45
0,72,1,0,3,1,18,0,53
1,41,0,1,3,3,27,44,29
1,40,0,0,5,1,28,121,52
,20,0,0,,2,17,0,50
1,41,0,1,1,3,27,6,27
1,79,0,0,3,1,6,37,28
1,41,0,1,1,3,27,14,29
1,16,1,0,5,2,18,18,57
1,71,0,1,,3,27,6,34
1,13,0,0,5,2,10,3,45
1,52,0,0,5,2,13,66,36
1,31,0,1,,3,27,0,30
1,84,0,1,1,3,10,24,48
1,17,0,0,3,2,13,27,25
1,84,0,1,1,3,27,0,35
